client_id,date_day,daily_spend,tx_count,unique_mcc,unique_merchants,online_ratio,chip_ratio,day_of_week,is_weekend,month,day_of_month
1098,2010-02-09,521.21,14,6,6,0.0,0.0,1,0,2,9
1098,2010-02-10,899.11,24,6,6,0.0,0.0,2,0,2,10
1098,2010-02-11,596.47,16,6,6,0.0,0.0,3,0,2,11
1098,2010-02-12,274.67,7,4,4,0.0,0.0,4,0,2,12
1098,2010-02-13,229.82,10,4,4,0.0,0.0,5,1,2,13
1098,2010-02-14,556.86,18,4,5,0.0,0.0,6,1,2,14
1098,2010-02-15,578.6,13,5,5,0.0,0.0,0,0,2,15
1098,2010-02-16,551.26,16,5,5,0.0,0.0,1,0,2,16
1098,2010-02-17,494.13,12,4,4,0.0,0.0,2,0,2,17
1098,2010-02-18,554.52,16,5,5,0.0,0.0,3,0,2,18
1098,2010-02-19,684.0799999999999,19,4,5,0.0,0.0,4,0,2,19
1098,2010-02-20,353.19999999999993,20,8,9,0.0,0.0,5,1,2,20
1098,2010-02-21,235.01,16,4,4,0.0,0.0,6,1,2,21
1098,2010-02-22,414.15999999999997,15,4,4,0.0,0.0,0,0,2,22
1098,2010-02-23,454.75,20,6,6,0.0,0.0,1,0,2,23
1098,2010-02-24,352.87,10,3,3,0.0,0.0,2,0,2,24
1098,2010-02-25,473.69000000000005,14,4,4,0.0,0.0,3,0,2,25
1098,2010-02-26,209.9,11,3,3,0.0,0.0,4,0,2,26
1098,2010-02-27,248.12,11,4,4,0.0,0.0,5,1,2,27
1098,2010-02-28,600.91,16,7,7,0.0,0.0,6,1,2,28
1098,2010-03-01,435.52,11,4,4,0.0,0.0,0,0,3,1
1098,2010-03-02,314.75,11,5,5,0.0,0.0,1,0,3,2
1098,2010-03-03,533.27,17,3,3,0.0,0.0,2,0,3,3
1098,2010-03-04,362.92,17,5,5,0.0,0.0,3,0,3,4
1098,2010-03-05,348.73,19,5,5,0.0,0.0,4,0,3,5
1098,2010-03-06,194.97000000000003,7,4,5,0.0,0.0,5,1,3,6
1098,2010-03-07,448.55,13,4,4,0.0,0.0,6,1,3,7
1098,2010-03-08,595.78,19,8,8,0.0,0.0,0,0,3,8
1098,2010-03-09,555.11,14,4,4,0.0,0.0,1,0,3,9
1098,2010-03-10,246.29,9,4,4,0.0,0.0,2,0,3,10
1098,2010-03-11,392.63,9,5,5,0.0,0.0,3,0,3,11
1098,2010-03-12,399.35,11,4,4,0.0,0.0,4,0,3,12
1098,2010-03-13,179.88,11,4,4,0.0,0.0,5,1,3,13
1098,2010-03-14,402.84999999999997,10,6,6,0.1,0.0,6,1,3,14
1098,2010-03-15,469.81,15,6,6,0.0,0.0,0,0,3,15
1098,2010-03-16,460.81,18,5,6,0.0,0.0,1,0,3,16
1098,2010-03-17,427.03999999999996,17,5,6,0.0,0.0,2,0,3,17
1098,2010-03-18,668.91,19,5,5,0.0,0.0,3,0,3,18
1098,2010-03-19,257.26,13,3,3,0.0,0.0,4,0,3,19
1098,2010-03-20,172.56,12,5,5,0.0,0.0,5,1,3,20
1098,2010-03-21,481.6,11,3,3,0.0,0.0,6,1,3,21
1098,2010-03-22,369.85,16,5,5,0.0,0.0,0,0,3,22
1098,2010-03-23,716.98,22,6,7,0.0,0.0,1,0,3,23
1098,2010-03-24,725.88,23,6,6,0.0,0.0,2,0,3,24
1098,2010-03-25,686.5,17,6,6,0.0,0.0,3,0,3,25
1098,2010-03-26,167.98000000000002,6,4,4,0.0,0.0,4,0,3,26
1098,2010-03-27,342.12,10,4,4,0.0,0.0,5,1,3,27
1098,2010-03-28,617.1,14,6,7,0.0,0.0,6,1,3,28
1098,2010-03-29,302.76,12,3,3,0.0,0.0,0,0,3,29
1098,2010-03-30,585.9,17,5,5,0.0,0.0,1,0,3,30
1098,2010-03-31,421.4,13,4,4,0.0,0.0,2,0,3,31
1098,2010-04-01,794.07,27,7,8,0.0,0.0,3,0,4,1
1098,2010-04-02,479.23,17,6,6,0.0,0.0,4,0,4,2
1098,2010-04-03,378.27,18,6,7,0.0,0.0,5,1,4,3
1098,2010-04-04,629.85,20,6,6,0.0,0.0,6,1,4,4
1098,2010-04-05,505.39,14,5,5,0.0,0.0,0,0,4,5
1098,2010-04-06,390.28,10,4,4,0.0,0.0,1,0,4,6
1098,2010-04-07,484.84000000000003,18,4,5,0.0,0.0,2,0,4,7
1098,2010-04-08,551.95,20,6,6,0.0,0.0,3,0,4,8
1098,2010-04-09,237.05,11,6,6,0.0,0.0,4,0,4,9
1098,2010-04-10,8.51,1,1,1,0.0,0.0,5,1,4,10
1098,2010-04-11,349.01,8,3,3,0.0,0.0,6,1,4,11
1098,2010-04-12,335.69,12,6,6,0.0,0.0,0,0,4,12
1098,2010-04-13,505.98,19,3,3,0.0,0.0,1,0,4,13
1098,2010-04-14,457.5,17,4,5,0.0,0.0,2,0,4,14
1098,2010-04-15,679.8,18,8,8,0.0,0.0,3,0,4,15
1098,2010-04-16,262.98,11,4,4,0.0,0.0,4,0,4,16
1098,2010-04-17,95.84,4,4,4,0.25,0.0,5,1,4,17
1098,2010-04-18,544.96,16,5,5,0.0,0.0,6,1,4,18
1098,2010-04-19,583.54,16,6,6,0.0,0.0,0,0,4,19
1098,2010-04-20,954.77,18,6,6,0.05555555555555555,0.0,1,0,4,20
1098,2010-04-21,346.11,13,5,5,0.0,0.0,2,0,4,21
1098,2010-04-22,799.48,24,5,5,0.0,0.0,3,0,4,22
1098,2010-04-23,220.06,8,4,4,0.0,0.0,4,0,4,23
1098,2010-04-24,698.6700000000001,12,7,7,0.0,0.0,5,1,4,24
1098,2010-04-25,166.93,10,2,2,0.0,0.0,6,1,4,25
1098,2010-04-26,230.99,11,5,5,0.0,0.0,0,0,4,26
1098,2010-04-27,310.55,14,7,7,0.0,0.0,1,0,4,27
1098,2010-04-28,247.05,14,7,7,0.0,0.0,2,0,4,28
1098,2010-04-29,316.8,11,3,3,0.0,0.0,3,0,4,29
1098,2010-04-30,248.12,11,4,4,0.0,0.0,4,0,4,30
1098,2010-05-01,264.34999999999997,15,5,5,0.0,0.0,5,1,5,1
1098,2010-05-02,90.66,6,4,4,0.0,0.0,6,1,5,2
1098,2010-05-03,127.94,11,4,4,0.0,0.0,0,0,5,3
1098,2010-05-04,267.55,12,5,5,0.0,0.0,1,0,5,4
1098,2010-05-05,148.64,11,3,3,0.0,0.0,2,0,5,5
1098,2010-05-06,185.22,12,3,3,0.0,0.0,3,0,5,6
1098,2010-05-07,217.85,13,2,2,0.0,0.0,4,0,5,7
1098,2010-05-08,484.51,19,7,7,0.0,0.0,5,1,5,8
1098,2010-05-09,203.63,13,5,5,0.0,0.0,6,1,5,9
1098,2010-05-10,131.59,9,2,3,0.0,0.0,0,0,5,10
1098,2010-05-11,148.3,10,3,3,0.0,0.0,1,0,5,11
1098,2010-05-12,264.07000000000005,15,4,5,0.0,0.0,2,0,5,12
1098,2010-05-13,200.01,12,4,4,0.0,0.0,3,0,5,13
1098,2010-05-14,277.7,15,4,4,0.0,0.0,4,0,5,14
1098,2010-05-15,244.08999999999997,14,3,3,0.0,0.0,5,1,5,15
1098,2010-05-16,126.62,10,3,3,0.0,0.0,6,1,5,16
1098,2010-05-17,377.39,19,6,6,0.0,0.0,0,0,5,17
1098,2010-05-18,465.77,16,4,4,0.0,0.0,1,0,5,18
1098,2010-05-19,534.4,15,5,5,0.0,0.0,2,0,5,19
1098,2010-05-20,571.37,12,6,6,0.0,0.0,3,0,5,20
1098,2010-05-21,26.11,2,2,2,0.0,0.0,4,0,5,21
1098,2010-05-22,173.56,4,2,2,0.0,0.0,5,1,5,22
1098,2010-05-23,171.06,14,6,6,0.0,0.0,6,1,5,23
1098,2010-05-24,555.68,16,6,6,0.0,0.0,0,0,5,24
1098,2010-05-25,224.93,13,3,3,0.0,0.0,1,0,5,25
1098,2010-05-26,400.3,16,5,5,0.0,0.0,2,0,5,26
1098,2010-05-27,254.49,16,3,3,0.0,0.0,3,0,5,27
1098,2010-05-28,354.21,17,7,7,0.0,0.0,4,0,5,28
1098,2010-05-29,205.10000000000002,15,4,4,0.0,0.0,5,1,5,29
1098,2010-05-30,171.37,10,4,4,0.0,0.0,6,1,5,30
1098,2010-05-31,364.82,11,6,6,0.09090909090909091,0.0,0,0,5,31
1098,2010-06-01,274.37,10,5,5,0.0,0.0,1,0,6,1
1098,2010-06-02,187.59,13,5,5,0.0,0.0,2,0,6,2
1098,2010-06-03,285.06,8,3,3,0.0,0.0,3,0,6,3
1098,2010-06-04,156.72,8,3,3,0.125,0.0,4,0,6,4
1098,2010-06-05,323.29,13,6,6,0.0,0.0,5,1,6,5
1098,2010-06-06,265.89,13,4,4,0.0,0.0,6,1,6,6
1098,2010-06-07,312.07,13,6,6,0.0,0.0,0,0,6,7
1098,2010-06-08,358.78999999999996,14,3,3,0.0,0.0,1,0,6,8
1098,2010-06-09,256.02,13,5,5,0.0,0.0,2,0,6,9
1098,2010-06-10,356.03000000000003,13,5,6,0.0,0.0,3,0,6,10
1098,2010-06-11,252.1,6,4,4,0.0,0.0,4,0,6,11
1098,2010-06-12,199.61,12,5,5,0.0,0.0,5,1,6,12
1098,2010-06-13,718.78,19,6,6,0.0,0.0,6,1,6,13
1098,2010-06-14,414.9,18,5,5,0.0,0.0,0,0,6,14
1098,2010-06-15,99.83,4,2,2,0.0,0.0,1,0,6,15
1098,2010-06-16,569.89,16,5,5,0.0,0.0,2,0,6,16
1098,2010-06-17,478.0,10,5,5,0.1,0.0,3,0,6,17
1098,2010-06-18,53.769999999999996,4,2,2,0.0,0.0,4,0,6,18
1098,2010-06-19,368.0,16,3,3,0.0,0.0,5,1,6,19
1098,2010-06-20,678.3100000000001,17,5,5,0.0,0.0,6,1,6,20
1098,2010-06-21,650.83,16,5,5,0.0,0.0,0,0,6,21
1098,2010-06-22,566.94,11,5,5,0.0,0.0,1,0,6,22
1098,2010-06-23,555.77,11,2,2,0.0,0.0,2,0,6,23
1098,2010-06-24,365.53999999999996,17,6,6,0.058823529411764705,0.0,3,0,6,24
1098,2010-06-25,356.07,14,3,3,0.0,0.0,4,0,6,25
1098,2010-06-26,457.66999999999996,13,5,5,0.0,0.0,5,1,6,26
1098,2010-06-27,406.52,13,4,4,0.0,0.0,6,1,6,27
1098,2010-06-28,674.87,18,4,4,0.0,0.0,0,0,6,28
1098,2010-06-29,409.31,15,3,3,0.0,0.0,1,0,6,29
1098,2010-06-30,901.67,18,6,6,0.0,0.0,2,0,6,30
1098,2010-07-01,303.46,9,3,3,0.0,0.0,3,0,7,1
1098,2010-07-02,313.37,12,4,4,0.0,0.0,4,0,7,2
1098,2010-07-03,133.09,6,4,4,0.0,0.0,5,1,7,3
1098,2010-07-04,270.7,12,4,4,0.0,0.0,6,1,7,4
1098,2010-07-05,637.42,25,4,4,0.0,0.0,0,0,7,5
1098,2010-07-06,473.45,16,8,8,0.0,0.0,1,0,7,6
1098,2010-07-07,378.69,16,5,6,0.0,0.0,2,0,7,7
1098,2010-07-08,488.37,14,4,4,0.0,0.0,3,0,7,8
1098,2010-07-09,69.19,6,4,4,0.0,0.0,4,0,7,9
1098,2010-07-10,207.91,12,5,5,0.0,0.0,5,1,7,10
1098,2010-07-11,499.47,15,6,6,0.0,0.0,6,1,7,11
1098,2010-07-12,1261.07,20,8,8,0.05,0.0,0,0,7,12
1098,2010-07-13,475.39,16,6,6,0.0,0.0,1,0,7,13
1098,2010-07-14,500.8,14,6,6,0.0,0.0,2,0,7,14
1098,2010-07-15,572.83,15,3,3,0.0,0.0,3,0,7,15
1098,2010-07-16,123.33,8,3,4,0.0,0.0,4,0,7,16
1098,2010-07-17,599.68,10,5,5,0.1,0.0,5,1,7,17
1098,2010-07-18,564.4,16,5,5,0.0,0.0,6,1,7,18
1098,2010-07-19,467.79,15,7,7,0.0,0.0,0,0,7,19
1098,2010-07-20,587.74,15,5,5,0.0,0.0,1,0,7,20
1098,2010-07-21,391.2,13,4,4,0.0,0.0,2,0,7,21
1098,2010-07-22,411.31,12,6,6,0.0,0.0,3,0,7,22
1098,2010-07-23,125.74000000000001,9,2,2,0.0,0.0,4,0,7,23
1098,2010-07-24,266.3,11,3,3,0.0,0.0,5,1,7,24
1098,2010-07-25,357.15,17,6,6,0.0,0.0,6,1,7,25
1098,2010-07-26,444.24,20,5,5,0.0,0.0,0,0,7,26
1098,2010-07-27,445.65000000000003,12,4,4,0.0,0.0,1,0,7,27
1098,2010-07-28,856.87,21,5,7,0.047619047619047616,0.0,2,0,7,28
1098,2010-07-29,396.96,14,5,5,0.0,0.0,3,0,7,29
1098,2010-07-30,224.66,6,3,3,0.0,0.0,4,0,7,30
1098,2010-07-31,286.49,12,5,5,0.0,0.0,5,1,7,31
1098,2010-08-01,486.59000000000003,18,4,5,0.0,0.0,6,1,8,1
1098,2010-08-02,474.82,12,5,5,0.0,0.0,0,0,8,2
1098,2010-08-03,701.5699999999999,22,4,4,0.0,0.0,1,0,8,3
1098,2010-08-04,557.54,17,4,4,0.0,0.0,2,0,8,4
1098,2010-08-05,338.17,8,4,4,0.0,0.0,3,0,8,5
1098,2010-08-06,310.05,14,4,4,0.07142857142857142,0.0,4,0,8,6
1098,2010-08-07,324.98,13,3,3,0.0,0.0,5,1,8,7
1098,2010-08-08,542.73,13,5,5,0.0,0.0,6,1,8,8
1098,2010-08-09,578.84,20,4,4,0.0,0.0,0,0,8,9
1098,2010-08-10,486.26,16,6,6,0.0625,0.0,1,0,8,10
1098,2010-08-11,437.24,15,5,5,0.0,0.0,2,0,8,11
1098,2010-08-12,275.25,12,4,4,0.0,0.0,3,0,8,12
1098,2010-08-13,178.2,12,4,4,0.0,0.0,4,0,8,13
1098,2010-08-14,443.93,13,5,5,0.0,0.0,5,1,8,14
1098,2010-08-15,370.14,8,4,4,0.0,0.0,6,1,8,15
1098,2010-08-16,472.32,13,3,3,0.0,0.0,0,0,8,16
1098,2010-08-17,535.59,15,4,5,0.0,0.0,1,0,8,17
1098,2010-08-18,368.37,11,3,3,0.0,0.0,2,0,8,18
1098,2010-08-19,532.35,15,5,5,0.0,0.0,3,0,8,19
1098,2010-08-20,390.51,16,5,5,0.0,0.0,4,0,8,20
1098,2010-08-21,184.26999999999998,6,4,4,0.0,0.0,5,1,8,21
1098,2010-08-22,558.15,12,4,5,0.0,0.0,6,1,8,22
1098,2010-08-23,688.49,22,5,5,0.0,0.0,0,0,8,23
1098,2010-08-24,505.4,19,5,5,0.0,0.0,1,0,8,24
1098,2010-08-25,573.9,16,5,5,0.0,0.0,2,0,8,25
1098,2010-08-26,446.73,13,4,4,0.0,0.0,3,0,8,26
1098,2010-08-27,204.97,9,5,5,0.0,0.0,4,0,8,27
1098,2010-08-28,227.78,8,4,4,0.0,0.0,5,1,8,28
1098,2010-08-29,400.32,11,7,7,0.0,0.0,6,1,8,29
1098,2010-08-30,850.54,17,6,6,0.058823529411764705,0.0,0,0,8,30
1098,2010-08-31,506.55,15,4,4,0.0,0.0,1,0,8,31
1098,2010-09-01,173.47,11,2,3,0.0,0.0,2,0,9,1
1098,2010-09-02,230.94,12,4,4,0.0,0.0,3,0,9,2
1098,2010-09-03,229.70999999999998,12,5,5,0.0,0.0,4,0,9,3
1098,2010-09-04,210.29,11,4,4,0.0,0.0,5,1,9,4
1098,2010-09-05,197.88,10,3,3,0.1,0.0,6,1,9,5
1098,2010-09-06,284.86,14,3,3,0.0,0.0,0,0,9,6
1098,2010-09-07,291.69,17,4,4,0.0,0.0,1,0,9,7
1098,2010-09-08,133.61,9,2,2,0.0,0.0,2,0,9,8
1098,2010-09-09,337.39,11,5,5,0.0,0.0,3,0,9,9
1098,2010-09-10,341.08000000000004,15,5,5,0.0,0.0,4,0,9,10
1098,2010-09-11,224.39000000000001,9,3,3,0.0,0.0,5,1,9,11
1098,2010-09-12,339.2,12,4,4,0.0,0.0,6,1,9,12
1098,2010-09-13,350.53000000000003,22,6,6,0.0,0.0,0,0,9,13
1098,2010-09-14,430.33,17,5,5,0.0,0.0,1,0,9,14
1098,2010-09-15,666.32,17,7,7,0.0,0.0,2,0,9,15
1098,2010-09-16,566.21,14,4,4,0.0,0.0,3,0,9,16
1098,2010-09-17,246.15,10,4,4,0.0,0.0,4,0,9,17
1098,2010-09-18,315.99,8,4,4,0.0,0.0,5,1,9,18
1098,2010-09-19,537.53,15,5,5,0.0,0.0,6,1,9,19
1098,2010-09-20,479.82,14,5,5,0.0,0.0,0,0,9,20
1098,2010-09-21,410.31,11,4,4,0.0,0.0,1,0,9,21
1098,2010-09-22,579.76,16,2,2,0.0,0.0,2,0,9,22
1098,2010-09-23,511.51,19,7,7,0.0,0.0,3,0,9,23
1098,2010-09-24,65.48,5,2,2,0.0,0.0,4,0,9,24
1098,2010-09-25,212.02999999999997,10,6,6,0.0,0.0,5,1,9,25
1098,2010-09-26,412.55,16,5,6,0.0,0.0,6,1,9,26
1098,2010-09-27,482.79999999999995,15,4,4,0.0,0.0,0,0,9,27
1098,2010-09-28,556.01,17,7,7,0.0,0.0,1,0,9,28
1098,2010-09-29,544.81,14,5,5,0.0,0.0,2,0,9,29
1098,2010-09-30,587.3,18,5,5,0.0,0.0,3,0,9,30
1098,2010-10-01,269.75,11,6,6,0.0,0.0,4,0,10,1
1098,2010-10-02,189.4,6,4,4,0.0,0.0,5,1,10,2
1098,2010-10-03,436.83,14,6,6,0.0,0.0,6,1,10,3
1098,2010-10-04,538.92,15,3,3,0.0,0.0,0,0,10,4
1098,2010-10-05,623.72,18,7,7,0.0,0.0,1,0,10,5
1098,2010-10-06,472.09000000000003,11,7,7,0.0,0.0,2,0,10,6
1098,2010-10-07,364.9,13,5,5,0.0,0.0,3,0,10,7
1098,2010-10-08,474.95,6,4,4,0.16666666666666666,0.0,4,0,10,8
1098,2010-10-09,433.23,15,7,7,0.0,0.0,5,1,10,9
1098,2010-10-10,674.38,24,3,3,0.0,0.0,6,1,10,10
1098,2010-10-11,408.93,15,3,3,0.0,0.0,0,0,10,11
1098,2010-10-12,457.52,10,3,3,0.0,0.0,1,0,10,12
1098,2010-10-13,365.9,15,6,7,0.0,0.0,2,0,10,13
1098,2010-10-14,497.21999999999997,14,5,5,0.0,0.0,3,0,10,14
1098,2010-10-15,449.43,12,5,5,0.0,0.0,4,0,10,15
1098,2010-10-16,204.51,10,5,5,0.0,0.0,5,1,10,16
1098,2010-10-17,531.04,17,6,7,0.0,0.0,6,1,10,17
1098,2010-10-18,365.65999999999997,13,4,5,0.0,0.0,0,0,10,18
1098,2010-10-19,518.67,15,3,3,0.0,0.0,1,0,10,19
1098,2010-10-20,422.74,12,5,5,0.0,0.0,2,0,10,20
1098,2010-10-21,460.98,10,3,3,0.0,0.0,3,0,10,21
1098,2010-10-22,188.26,11,4,4,0.0,0.0,4,0,10,22
1098,2010-10-23,94.61,1,1,1,0.0,0.0,5,1,10,23
1098,2010-10-24,702.55,20,7,7,0.0,0.0,6,1,10,24
1098,2010-10-25,594.01,16,6,6,0.0625,0.0,0,0,10,25
1098,2010-10-26,562.17,16,5,5,0.0,0.0,1,0,10,26
1098,2010-10-27,548.47,12,4,4,0.0,0.0,2,0,10,27
1098,2010-10-28,543.66,16,5,5,0.0,0.0,3,0,10,28
1098,2010-10-29,387.4,12,4,4,0.0,0.0,4,0,10,29
1098,2010-10-30,301.98,12,5,5,0.0,0.0,5,1,10,30
1098,2010-10-31,417.01,15,4,4,0.0,0.0,6,1,10,31
1098,2010-11-01,342.85,12,3,3,0.0,0.0,0,0,11,1
1098,2010-11-02,335.27,7,3,3,0.0,0.0,1,0,11,2
1098,2010-11-03,504.57,17,5,5,0.0,0.0,2,0,11,3
1098,2010-11-04,385.68,10,5,5,0.0,0.0,3,0,11,4
1098,2010-11-05,238.03,10,5,5,0.0,0.0,4,0,11,5
1098,2010-11-06,104.86000000000001,7,2,2,0.0,0.0,5,1,11,6
1098,2010-11-07,549.98,17,4,4,0.0,0.0,6,1,11,7
1098,2010-11-08,647.92,19,5,5,0.0,0.0,0,0,11,8
1098,2010-11-09,365.31,16,4,4,0.0,0.0,1,0,11,9
1098,2010-11-10,404.38,16,4,4,0.0625,0.0,2,0,11,10
1098,2010-11-11,395.77,13,5,5,0.0,0.0,3,0,11,11
1098,2010-11-12,220.45000000000002,8,3,3,0.0,0.0,4,0,11,12
1098,2010-11-13,257.57,8,3,4,0.0,0.0,5,1,11,13
1098,2010-11-14,676.67,19,8,8,0.0,0.0,6,1,11,14
1098,2010-11-15,537.96,17,6,6,0.058823529411764705,0.0,0,0,11,15
1098,2010-11-16,262.41,9,6,6,0.0,0.0,1,0,11,16
1098,2010-11-17,561.8100000000001,16,4,4,0.0,0.0,2,0,11,17
1098,2010-11-18,751.78,22,5,5,0.0,0.0,3,0,11,18
1098,2010-11-19,851.23,15,6,7,0.0,0.0,4,0,11,19
1098,2010-11-20,288.56,11,4,4,0.0,0.0,5,1,11,20
1098,2010-11-21,242.64,13,6,6,0.0,0.0,6,1,11,21
1098,2010-11-22,228.79,13,4,5,0.0,0.0,0,0,11,22
1098,2010-11-23,220.17000000000002,9,4,4,0.0,0.0,1,0,11,23
1098,2010-11-24,172.32,11,3,3,0.0,0.0,2,0,11,24
1098,2010-11-25,118.88,8,2,2,0.0,0.0,3,0,11,25
1098,2010-11-26,342.11,16,5,5,0.0,0.0,4,0,11,26
1098,2010-11-27,159.78,11,4,4,0.0,0.0,5,1,11,27
1098,2010-11-28,229.55,12,6,7,0.0,0.0,6,1,11,28
1098,2010-11-29,190.60000000000002,8,3,3,0.125,0.0,0,0,11,29
1098,2010-11-30,198.01,13,3,3,0.0,0.0,1,0,11,30
1098,2010-12-01,258.0,15,4,4,0.0,0.0,2,0,12,1
1098,2010-12-02,217.45000000000005,13,3,4,0.0,0.0,3,0,12,2
1098,2010-12-03,196.68,12,4,4,0.0,0.0,4,0,12,3
1098,2010-12-04,321.75,9,4,4,0.0,0.0,5,1,12,4
1098,2010-12-05,71.28,15,6,8,0.0,0.0,6,1,12,5
1098,2010-12-06,462.0,12,4,4,0.0,0.0,0,0,12,6
1098,2010-12-07,493.90000000000003,14,5,5,0.0,0.0,1,0,12,7
1098,2010-12-08,422.61,12,3,3,0.0,0.0,2,0,12,8
1098,2010-12-09,697.5699999999999,18,6,6,0.05555555555555555,0.0,3,0,12,9
1098,2010-12-10,361.89,15,7,8,0.13333333333333333,0.0,4,0,12,10
1098,2010-12-11,133.37,4,2,2,0.0,0.0,5,1,12,11
1098,2010-12-12,564.86,17,5,5,0.0,0.0,6,1,12,12
1098,2010-12-13,424.71000000000004,13,3,3,0.0,0.0,0,0,12,13
1098,2010-12-14,477.13,12,5,5,0.0,0.0,1,0,12,14
1098,2010-12-15,429.52,10,6,6,0.0,0.0,2,0,12,15
1098,2010-12-16,343.24,13,4,4,0.0,0.0,3,0,12,16
1098,2010-12-17,323.65,9,4,4,0.1111111111111111,0.0,4,0,12,17
1098,2010-12-18,376.79999999999995,17,3,3,0.0,0.0,5,1,12,18
1098,2010-12-19,425.54,17,5,5,0.0,0.0,6,1,12,19
1098,2010-12-20,425.06,12,5,5,0.08333333333333333,0.0,0,0,12,20
1098,2010-12-21,214.73000000000002,9,4,4,0.0,0.0,1,0,12,21
1098,2010-12-22,476.9,15,5,5,0.0,0.0,2,0,12,22
1098,2010-12-23,438.28999999999996,13,6,6,0.07692307692307693,0.0,3,0,12,23
1098,2010-12-24,307.8,17,4,4,0.0,0.0,4,0,12,24
1098,2010-12-25,196.19,12,3,4,0.0,0.0,5,1,12,25
1098,2010-12-26,401.5,17,5,5,0.0,0.0,6,1,12,26
1098,2010-12-27,662.03,22,6,6,0.0,0.0,0,0,12,27
1098,2010-12-28,458.63,15,5,5,0.0,0.0,1,0,12,28
1098,2010-12-29,485.12,14,4,4,0.0,0.0,2,0,12,29
1098,2010-12-30,644.23,20,7,7,0.0,0.0,3,0,12,30
1098,2010-12-31,251.86,7,4,4,0.0,0.0,4,0,12,31
1098,2011-01-01,62.17,5,3,3,0.0,0.0,5,1,1,1
1098,2011-01-02,281.28,9,3,3,0.0,0.0,6,1,1,2
1098,2011-01-03,736.88,11,5,5,0.09090909090909091,0.0,0,0,1,3
1098,2011-01-04,405.79,16,6,6,0.0,0.0,1,0,1,4
1098,2011-01-05,595.62,21,3,3,0.0,0.0,2,0,1,5
1098,2011-01-06,446.34,18,6,6,0.0,0.0,3,0,1,6
1098,2011-01-07,286.07,13,5,5,0.0,0.0,4,0,1,7
1098,2011-01-08,69.81,4,1,1,0.0,0.0,5,1,1,8
1098,2011-01-09,126.57999999999998,7,3,3,0.0,0.0,6,1,1,9
1098,2011-01-10,433.26,14,3,3,0.0,0.0,0,0,1,10
1098,2011-01-11,578.59,12,4,4,0.0,0.0,1,0,1,11
1098,2011-01-12,341.82000000000005,8,5,5,0.0,0.0,2,0,1,12
