client_id,date_day,daily_spend,tx_count,unique_mcc,unique_merchants,online_ratio,chip_ratio,day_of_week,is_weekend,month,day_of_month
180,2010-07-02,35.93,3,3,3,0.3333333333333333,0.0,4,0,7,2
180,2010-07-03,88.83,3,3,3,0.3333333333333333,0.0,5,1,7,3
180,2010-07-04,34.24,2,1,2,0.0,0.0,6,1,7,4
180,2010-07-05,2.27,1,1,1,1.0,0.0,0,0,7,5
180,2010-07-06,14.1,1,1,1,0.0,0.0,1,0,7,6
180,2010-07-07,93.1,2,2,2,0.0,0.0,2,0,7,7
180,2010-07-08,347.3,3,3,3,0.0,0.0,3,0,7,8
180,2010-07-09,188.04000000000002,4,4,4,0.25,0.0,4,0,7,9
180,2010-07-10,251.96,5,5,5,0.0,0.0,5,1,7,10
180,2010-07-11,27.79,2,2,2,0.0,0.0,6,1,7,11
180,2010-07-12,63.7,1,1,1,0.0,0.0,0,0,7,12
180,2010-07-13,72.12,2,2,2,0.0,0.0,1,0,7,13
180,2010-07-16,142.62,3,2,3,0.0,0.0,4,0,7,16
180,2010-07-17,96.13,5,4,5,0.0,0.0,5,1,7,17
180,2010-07-18,108.57,3,3,3,0.0,0.0,6,1,7,18
180,2010-07-22,17.1,1,1,1,0.0,0.0,3,0,7,22
180,2010-07-23,45.46,3,3,3,0.6666666666666666,0.0,4,0,7,23
180,2010-07-24,16.05,1,1,1,0.0,0.0,5,1,7,24
180,2010-07-27,17.31,1,1,1,0.0,0.0,1,0,7,27
180,2010-07-28,112.07000000000001,2,2,2,0.0,0.0,2,0,7,28
180,2010-07-29,120.0,1,1,1,0.0,0.0,3,0,7,29
180,2010-07-30,41.04,2,1,1,0.0,0.0,4,0,7,30
180,2010-08-02,232.09,2,2,2,0.0,0.0,0,0,8,2
180,2010-08-03,18.22,1,1,1,1.0,0.0,1,0,8,3
180,2010-08-04,59.62,2,2,2,0.0,0.0,2,0,8,4
180,2010-08-05,18.8,2,2,2,0.5,0.0,3,0,8,5
180,2010-08-06,38.65,2,2,2,0.0,0.0,4,0,8,6
180,2010-08-09,56.44,3,3,3,0.3333333333333333,0.0,0,0,8,9
180,2010-08-10,127.61999999999999,2,2,2,0.5,0.0,1,0,8,10
180,2010-08-11,67.41,2,2,2,0.5,0.0,2,0,8,11
180,2010-08-13,116.7,2,2,2,0.0,0.0,4,0,8,13
180,2010-08-14,282.44,4,4,4,0.25,0.0,5,1,8,14
180,2010-08-15,158.6,2,2,2,0.0,0.0,6,1,8,15
180,2010-08-16,25.369999999999997,2,2,2,0.0,0.0,0,0,8,16
180,2010-08-17,30.97,1,1,1,1.0,0.0,1,0,8,17
180,2010-08-18,33.83,2,2,2,0.0,0.0,2,0,8,18
180,2010-08-20,272.84,3,3,3,0.0,0.0,4,0,8,20
180,2010-08-21,32.91,2,2,2,0.0,0.0,5,1,8,21
180,2010-08-22,50.53,2,2,2,0.0,0.0,6,1,8,22
180,2010-08-23,26.77,1,1,1,0.0,0.0,0,0,8,23
180,2010-08-25,24.7,1,1,1,0.0,0.0,2,0,8,25
180,2010-08-27,17.64,1,1,1,0.0,0.0,4,0,8,27
180,2010-08-28,95.41,2,2,2,0.5,0.0,5,1,8,28
180,2010-08-29,25.79,1,1,1,0.0,0.0,6,1,8,29
180,2010-08-30,116.45,3,3,3,0.0,0.0,0,0,8,30
180,2010-09-01,19.25,1,1,1,0.0,0.0,2,0,9,1
180,2010-09-02,98.88,1,1,1,0.0,0.0,3,0,9,2
180,2010-09-04,333.17,6,5,6,0.16666666666666666,0.0,5,1,9,4
180,2010-09-05,35.25,2,2,2,0.0,0.0,6,1,9,5
180,2010-09-06,287.88,2,2,2,0.0,0.0,0,0,9,6
180,2010-09-08,21.15,2,2,2,0.0,0.0,2,0,9,8
180,2010-09-09,100.0,1,1,1,0.0,0.0,3,0,9,9
180,2010-09-10,35.17,2,2,2,0.0,0.0,4,0,9,10
180,2010-09-11,57.22,3,3,3,0.3333333333333333,0.0,5,1,9,11
180,2010-09-12,113.32,1,1,1,0.0,0.0,6,1,9,12
180,2010-09-15,140.27,3,2,2,0.6666666666666666,0.0,2,0,9,15
180,2010-09-16,457.84000000000003,4,3,4,0.5,0.0,3,0,9,16
180,2010-09-17,158.71,3,2,3,0.3333333333333333,0.0,4,0,9,17
180,2010-09-18,242.36,4,3,3,0.0,0.0,5,1,9,18
180,2010-09-19,28.61,2,2,2,0.5,0.0,6,1,9,19
180,2010-09-20,35.3,2,2,2,0.5,0.0,0,0,9,20
180,2010-09-21,93.55,5,3,4,0.6,0.0,1,0,9,21
180,2010-09-22,78.45,4,3,3,0.25,0.0,2,0,9,22
180,2010-09-23,150.68,4,2,4,0.75,0.0,3,0,9,23
180,2010-09-24,15.26,1,1,1,1.0,0.0,4,0,9,24
180,2010-09-25,-146.78,6,2,4,0.6666666666666666,0.0,5,1,9,25
180,2010-09-26,937.04,13,10,13,0.46153846153846156,0.0,6,1,9,26
180,2010-09-27,497.40999999999997,6,5,5,0.5,0.0,0,0,9,27
180,2010-09-28,63.96,1,1,1,0.0,0.0,1,0,9,28
180,2010-09-29,99.24,2,2,2,0.0,0.0,2,0,9,29
180,2010-09-30,22.22,2,2,2,0.0,0.0,3,0,9,30
180,2010-10-01,15.290000000000003,5,3,4,0.4,0.0,4,0,10,1
180,2010-10-02,48.07,3,3,3,0.0,0.0,5,1,10,2
180,2010-10-03,40.65,2,2,2,0.5,0.0,6,1,10,3
180,2010-10-04,102.71000000000001,4,4,4,0.25,0.0,0,0,10,4
180,2010-10-06,40.44,1,1,1,0.0,0.0,2,0,10,6
180,2010-10-07,25.53,1,1,1,0.0,0.0,3,0,10,7
180,2010-10-08,19.92,1,1,1,0.0,0.0,4,0,10,8
180,2010-10-09,69.88,4,3,3,0.25,0.0,5,1,10,9
180,2010-10-10,32.629999999999995,2,2,2,0.0,0.0,6,1,10,10
180,2010-10-11,17.67,1,1,1,0.0,0.0,0,0,10,11
180,2010-10-12,32.93,2,1,2,0.0,0.0,1,0,10,12
180,2010-10-13,27.029999999999998,2,2,2,0.5,0.0,2,0,10,13
180,2010-10-14,34.11,2,2,2,0.0,0.0,3,0,10,14
180,2010-10-15,18.55,1,1,1,0.0,0.0,4,0,10,15
180,2010-10-16,76.78,5,4,4,0.2,0.0,5,1,10,16
180,2010-10-19,35.35,1,1,1,0.0,0.0,1,0,10,19
180,2010-10-21,25.67,2,1,1,0.0,0.0,3,0,10,21
180,2010-10-22,33.239999999999995,2,2,2,0.5,0.0,4,0,10,22
180,2010-10-23,19.56,1,1,1,0.0,0.0,5,1,10,23
180,2010-10-25,92.93,2,2,2,0.0,0.0,0,0,10,25
180,2010-10-27,22.86,2,2,2,0.0,0.0,2,0,10,27
180,2010-10-28,32.41,2,2,2,0.5,0.0,3,0,10,28
180,2010-10-29,15.37,1,1,1,0.0,0.0,4,0,10,29
180,2010-10-30,40.11,3,2,2,0.3333333333333333,0.0,5,1,10,30
180,2010-11-01,161.76,2,2,2,0.0,0.0,0,0,11,1
180,2010-11-02,182.17999999999998,2,2,2,0.0,0.0,1,0,11,2
180,2010-11-03,22.23,1,1,1,0.0,0.0,2,0,11,3
180,2010-11-04,22.47,1,1,1,0.0,0.0,3,0,11,4
180,2010-11-05,59.92,5,4,5,0.4,0.0,4,0,11,5
180,2010-11-06,38.4,2,2,2,0.5,0.0,5,1,11,6
180,2010-11-07,17.96,1,1,1,1.0,0.0,6,1,11,7
180,2010-11-09,6.81,1,1,1,0.0,0.0,1,0,11,9
180,2010-11-10,11.97,1,1,1,0.0,0.0,2,0,11,10
180,2010-11-12,181.88000000000002,4,4,4,0.25,0.0,4,0,11,12
180,2010-11-13,52.480000000000004,4,4,4,0.0,0.0,5,1,11,13
180,2010-11-14,16.14,1,1,1,0.0,0.0,6,1,11,14
180,2010-11-15,16.26,1,1,1,1.0,0.0,0,0,11,15
180,2010-11-16,26.0,1,1,1,0.0,0.0,1,0,11,16
180,2010-11-19,18.86,1,1,1,1.0,0.0,4,0,11,19
180,2010-11-20,209.57,2,2,2,1.0,0.0,5,1,11,20
180,2010-11-21,50.51,2,2,2,0.0,0.0,6,1,11,21
180,2010-11-23,10.38,1,1,1,0.0,0.0,1,0,11,23
180,2010-11-24,79.35,5,2,3,0.0,0.0,2,0,11,24
180,2010-11-25,108.92,1,1,1,1.0,0.0,3,0,11,25
180,2010-11-26,19.19,1,1,1,1.0,0.0,4,0,11,26
180,2010-11-27,42.86,3,3,3,0.0,0.0,5,1,11,27
180,2010-11-28,26.81,2,2,2,0.5,0.0,6,1,11,28
180,2010-11-30,100.0,1,1,1,0.0,0.0,1,0,11,30
180,2010-12-01,107.63,1,1,1,0.0,0.0,2,0,12,1
180,2010-12-03,28.99,2,2,2,0.5,0.0,4,0,12,3
180,2010-12-04,30.94,2,2,2,0.0,0.0,5,1,12,4
180,2010-12-08,24.61,2,2,2,0.0,0.0,2,0,12,8
180,2010-12-09,26.78,2,2,2,0.0,0.0,3,0,12,9
180,2010-12-10,238.67999999999998,7,5,6,0.5714285714285714,0.0,4,0,12,10
180,2010-12-11,37.61,3,3,3,0.3333333333333333,0.0,5,1,12,11
180,2010-12-13,275.46,4,4,4,0.25,0.0,0,0,12,13
180,2010-12-14,15.75,1,1,1,0.0,0.0,1,0,12,14
180,2010-12-16,24.64,1,1,1,0.0,0.0,3,0,12,16
180,2010-12-17,32.49,2,2,2,0.5,0.0,4,0,12,17
180,2010-12-18,156.12,3,3,3,0.0,0.0,5,1,12,18
180,2010-12-19,74.88,1,1,1,0.0,0.0,6,1,12,19
180,2010-12-22,215.98000000000002,3,3,3,0.0,0.0,2,0,12,22
180,2010-12-23,18.42,1,1,1,0.0,0.0,3,0,12,23
180,2010-12-24,39.22,3,3,3,0.0,0.0,4,0,12,24
180,2010-12-25,37.42,2,2,2,0.5,0.0,5,1,12,25
180,2010-12-27,6.92,1,1,1,1.0,0.0,0,0,12,27
180,2010-12-28,133.65,2,2,2,0.0,0.0,1,0,12,28
180,2010-12-29,17.4,1,1,1,0.0,0.0,2,0,12,29
180,2010-12-31,91.74,3,2,3,0.6666666666666666,0.0,4,0,12,31
180,2011-01-01,86.08,6,3,4,0.0,0.0,5,1,1,1
180,2011-01-02,192.77,4,3,4,0.5,0.0,6,1,1,2
180,2011-01-03,11.91,1,1,1,0.0,0.0,0,0,1,3
180,2011-01-04,246.11,2,2,2,0.0,0.0,1,0,1,4
180,2011-01-05,144.48,2,2,2,0.5,0.0,2,0,1,5
180,2011-01-08,148.81,1,1,1,0.0,0.0,5,1,1,8
180,2011-01-09,60.22,5,3,3,0.2,0.0,6,1,1,9
180,2011-01-10,6.69,1,1,1,0.0,0.0,0,0,1,10
180,2011-01-11,140.20999999999998,2,2,2,0.0,0.0,1,0,1,11
180,2011-01-13,169.7,1,1,1,0.0,0.0,3,0,1,13
180,2011-01-15,97.47,3,2,3,0.6666666666666666,0.0,5,1,1,15
180,2011-01-17,65.85,4,2,3,0.25,0.0,0,0,1,17
180,2011-01-18,100.3,2,2,2,0.0,0.0,1,0,1,18
180,2011-01-19,222.98999999999998,3,3,3,0.3333333333333333,0.0,2,0,1,19
180,2011-01-20,100.0,1,1,1,0.0,0.0,3,0,1,20
180,2011-01-21,20.35,1,1,1,0.0,0.0,4,0,1,21
180,2011-01-22,116.1,4,3,4,0.25,0.0,5,1,1,22
180,2011-01-23,33.019999999999996,2,2,2,0.0,0.0,6,1,1,23
180,2011-01-24,5.54,1,1,1,0.0,0.0,0,0,1,24
180,2011-01-25,144.69,2,2,2,0.0,0.0,1,0,1,25
180,2011-01-26,38.9,2,2,2,0.0,0.0,2,0,1,26
180,2011-01-27,16.26,1,1,1,0.0,0.0,3,0,1,27
180,2011-01-28,27.27,1,1,1,0.0,0.0,4,0,1,28
180,2011-01-29,164.31,4,4,4,0.25,0.0,5,1,1,29
180,2011-01-30,38.09,3,3,3,0.3333333333333333,0.0,6,1,1,30
180,2011-01-31,20.71,1,1,1,1.0,0.0,0,0,1,31
180,2011-02-01,100.0,1,1,1,0.0,0.0,1,0,2,1
180,2011-02-02,137.24,1,1,1,0.0,0.0,2,0,2,2
180,2011-02-03,28.92,2,2,2,1.0,0.0,3,0,2,3
180,2011-02-04,134.16,3,3,3,0.0,0.0,4,0,2,4
180,2011-02-05,94.1,3,2,2,0.0,0.0,5,1,2,5
180,2011-02-06,59.16,3,3,3,0.0,0.0,6,1,2,6
180,2011-02-07,240.34,3,3,3,0.3333333333333333,0.0,0,0,2,7
180,2011-02-08,17.77,1,1,1,1.0,0.0,1,0,2,8
180,2011-02-09,32.43,2,2,2,0.0,0.0,2,0,2,9
180,2011-02-10,6.54,1,1,1,0.0,0.0,3,0,2,10
180,2011-02-12,94.03,6,5,5,0.0,0.0,5,1,2,12
180,2011-02-13,73.34,4,4,4,0.25,0.0,6,1,2,13
180,2011-02-14,22.47,1,1,1,0.0,0.0,0,0,2,14
180,2011-02-15,38.72,1,1,1,0.0,0.0,1,0,2,15
180,2011-02-17,20.37,1,1,1,0.0,0.0,3,0,2,17
180,2011-02-18,19.24,1,1,1,1.0,0.0,4,0,2,18
180,2011-02-19,34.93,2,2,2,0.0,0.0,5,1,2,19
180,2011-02-20,96.46000000000001,6,4,6,0.8333333333333334,0.0,6,1,2,20
180,2011-02-21,183.68,4,4,4,0.25,0.0,0,0,2,21
180,2011-02-22,38.81999999999999,2,2,2,0.0,0.0,1,0,2,22
180,2011-02-23,106.77,2,2,2,0.5,0.0,2,0,2,23
180,2011-02-24,63.08,3,3,3,0.3333333333333333,0.0,3,0,2,24
180,2011-02-25,100.0,1,1,1,0.0,0.0,4,0,2,25
180,2011-02-26,55.150000000000006,4,3,3,0.25,0.0,5,1,2,26
180,2011-02-27,190.96,5,4,4,0.0,0.0,6,1,2,27
180,2011-02-28,20.25,1,1,1,0.0,0.0,0,0,2,28
180,2011-03-01,15.43,1,1,1,0.0,0.0,1,0,3,1
180,2011-03-02,155.57,4,4,4,0.25,0.0,2,0,3,2
180,2011-03-04,10.97,1,1,1,0.0,0.0,4,0,3,4
180,2011-03-05,160.41,2,2,2,0.0,0.0,5,1,3,5
180,2011-03-06,27.729999999999997,2,1,1,0.0,0.0,6,1,3,6
180,2011-03-07,21.380000000000003,2,2,2,0.5,0.0,0,0,3,7
180,2011-03-08,23.36,2,2,2,0.0,0.0,1,0,3,8
180,2011-03-09,155.05,2,2,2,0.0,0.0,2,0,3,9
180,2011-03-10,17.02,1,1,1,0.0,0.0,3,0,3,10
180,2011-03-12,34.81999999999999,2,2,2,0.0,0.0,5,1,3,12
180,2011-03-13,52.14,3,2,2,0.3333333333333333,0.0,6,1,3,13
180,2011-03-14,285.35,4,3,3,0.0,0.0,0,0,3,14
180,2011-03-15,38.540000000000006,2,2,2,0.0,0.0,1,0,3,15
180,2011-03-17,13.39,1,1,1,0.0,0.0,3,0,3,17
180,2011-03-19,75.6,4,3,3,0.5,0.0,5,1,3,19
180,2011-03-20,59.660000000000004,4,4,4,0.25,0.0,6,1,3,20
180,2011-03-22,132.82,1,1,1,0.0,0.0,1,0,3,22
180,2011-03-26,172.43,4,2,4,0.75,0.0,5,1,3,26
180,2011-03-27,13.67,1,1,1,1.0,0.0,6,1,3,27
180,2011-03-28,12.1,1,1,1,0.0,0.0,0,0,3,28
180,2011-03-29,51.87,3,3,3,0.0,0.0,1,0,3,29
180,2011-04-01,14.98,1,1,1,0.0,0.0,4,0,4,1
180,2011-04-02,83.25,4,4,4,0.0,0.0,5,1,4,2
180,2011-04-04,16.53,1,1,1,1.0,0.0,0,0,4,4
180,2011-04-06,48.27,1,1,1,0.0,0.0,2,0,4,6
180,2011-04-07,154.05,3,3,3,0.3333333333333333,0.0,3,0,4,7
180,2011-04-10,47.76,3,2,3,0.0,0.0,6,1,4,10
180,2011-04-12,77.12,2,2,2,0.0,0.0,1,0,4,12
180,2011-04-14,174.26,2,2,2,0.5,0.0,3,0,4,14
180,2011-04-15,12.2,1,1,1,0.0,0.0,4,0,4,15
180,2011-04-16,32.0,2,2,2,0.0,0.0,5,1,4,16
180,2011-04-17,15.84,1,1,1,0.0,0.0,6,1,4,17
180,2011-04-18,16.56,1,1,1,1.0,0.0,0,0,4,18
180,2011-04-19,30.93,2,2,2,0.0,0.0,1,0,4,19
180,2011-04-20,64.88,1,1,1,0.0,0.0,2,0,4,20
180,2011-04-21,11.73,1,1,1,0.0,0.0,3,0,4,21
180,2011-04-22,15.72,1,1,1,0.0,0.0,4,0,4,22
180,2011-04-23,41.650000000000006,3,2,2,0.0,0.0,5,1,4,23
180,2011-04-24,15.48,1,1,1,1.0,0.0,6,1,4,24
180,2011-04-25,14.55,1,1,1,0.0,0.0,0,0,4,25
180,2011-04-26,85.84,3,3,3,0.0,0.0,1,0,4,26
180,2011-04-27,125.48,3,3,3,0.0,0.0,2,0,4,27
180,2011-04-28,33.68,1,1,1,0.0,0.0,3,0,4,28
180,2011-04-30,183.48,4,4,4,0.25,0.0,5,1,4,30
180,2011-05-01,173.19,3,3,3,0.3333333333333333,0.0,6,1,5,1
180,2011-05-02,27.759999999999998,2,2,2,0.0,0.0,0,0,5,2
180,2011-05-03,16.23,1,1,1,0.0,0.0,1,0,5,3
180,2011-05-08,44.33,3,3,3,0.3333333333333333,0.0,6,1,5,8
180,2011-05-10,39.07,2,1,1,0.0,0.0,1,0,5,10
180,2011-05-11,31.13,1,1,1,0.0,0.0,2,0,5,11
180,2011-05-12,15.68,1,1,1,0.0,0.0,3,0,5,12
180,2011-05-13,12.94,1,1,1,0.0,0.0,4,0,5,13
180,2011-05-14,59.1,4,4,4,0.0,0.0,5,1,5,14
180,2011-05-15,25.36,2,2,2,0.5,0.0,6,1,5,15
180,2011-05-16,114.67,1,1,1,1.0,0.0,0,0,5,16
180,2011-05-17,111.76,1,1,1,0.0,0.0,1,0,5,17
