client_id,date_day,daily_spend,tx_count,unique_mcc,unique_merchants,online_ratio,chip_ratio,day_of_week,is_weekend,month,day_of_month
1428,2010-02-25,31.84,6,3,4,0.5,0.0,3,0,2,25
1428,2010-02-26,12.27,2,2,2,0.0,0.0,4,0,2,26
1428,2010-02-27,27.45,5,3,4,0.2,0.0,5,1,2,27
1428,2010-02-28,19.82,4,4,4,0.25,0.0,6,1,2,28
1428,2010-03-01,22.71,4,3,3,0.5,0.0,0,0,3,1
1428,2010-03-02,68.78,10,3,6,0.1,0.0,1,0,3,2
1428,2010-03-03,27.700000000000003,5,2,4,0.4,0.0,2,0,3,3
1428,2010-03-04,23.759999999999998,5,2,3,0.6,0.0,3,0,3,4
1428,2010-03-05,34.49,3,3,3,0.0,0.0,4,0,3,5
1428,2010-03-06,47.78,3,3,3,0.3333333333333333,0.0,5,1,3,6
1428,2010-03-07,3.15,2,1,1,0.0,0.0,6,1,3,7
1428,2010-03-08,53.79,5,4,4,0.0,0.0,0,0,3,8
1428,2010-03-09,33.839999999999996,8,4,5,0.125,0.0,1,0,3,9
1428,2010-03-10,22.63,4,3,3,0.5,0.0,2,0,3,10
1428,2010-03-11,41.21,4,3,3,0.0,0.0,3,0,3,11
1428,2010-03-12,10.690000000000001,2,2,2,0.0,0.0,4,0,3,12
1428,2010-03-13,32.89,6,4,5,0.16666666666666666,0.0,5,1,3,13
1428,2010-03-14,15.239999999999998,3,3,3,0.3333333333333333,0.0,6,1,3,14
1428,2010-03-15,55.62,4,3,3,0.25,0.0,0,0,3,15
1428,2010-03-16,27.26,6,4,4,0.0,0.0,1,0,3,16
1428,2010-03-17,12.299999999999999,2,2,2,0.5,0.0,2,0,3,17
1428,2010-03-18,29.549999999999997,5,2,3,0.4,0.0,3,0,3,18
1428,2010-03-19,16.0,4,3,3,0.25,0.0,4,0,3,19
1428,2010-03-20,8.36,2,2,2,0.0,0.0,5,1,3,20
1428,2010-03-21,22.35,5,4,4,0.2,0.0,6,1,3,21
1428,2010-03-22,45.61000000000001,7,4,5,0.14285714285714285,0.0,0,0,3,22
1428,2010-03-23,48.93,5,5,5,0.0,0.0,1,0,3,23
1428,2010-03-24,18.5,3,2,3,0.3333333333333333,0.0,2,0,3,24
1428,2010-03-25,80.64,5,5,5,0.2,0.0,3,0,3,25
1428,2010-03-26,8.9,3,2,2,0.0,0.0,4,0,3,26
1428,2010-03-27,11.7,2,2,2,0.0,0.0,5,1,3,27
1428,2010-03-28,32.61,7,3,4,0.2857142857142857,0.0,6,1,3,28
1428,2010-03-29,26.55,4,3,4,0.25,0.0,0,0,3,29
1428,2010-03-30,20.87,5,3,4,0.2,0.0,1,0,3,30
1428,2010-03-31,91.42,9,4,4,0.2222222222222222,0.0,2,0,3,31
1428,2010-04-01,25.14,4,3,3,0.5,0.0,3,0,4,1
1428,2010-04-02,5.99,1,1,1,1.0,0.0,4,0,4,2
1428,2010-04-03,2.77,2,1,1,0.0,0.0,5,1,4,3
1428,2010-04-04,28.07,7,4,4,0.2857142857142857,0.0,6,1,4,4
1428,2010-04-05,20.6,5,3,4,0.2,0.0,0,0,4,5
1428,2010-04-06,17.91,4,3,4,0.25,0.0,1,0,4,6
1428,2010-04-07,35.94,7,3,3,0.0,0.0,2,0,4,7
1428,2010-04-08,22.740000000000002,4,3,4,0.25,0.0,3,0,4,8
1428,2010-04-09,12.66,3,2,3,0.6666666666666666,0.0,4,0,4,9
1428,2010-04-10,10.77,2,2,2,0.0,0.0,5,1,4,10
1428,2010-04-11,14.28,3,3,3,0.3333333333333333,0.0,6,1,4,11
1428,2010-04-12,72.79,6,6,6,0.3333333333333333,0.0,0,0,4,12
1428,2010-04-13,10.59,2,2,2,0.0,0.0,1,0,4,13
1428,2010-04-14,29.39,5,2,3,0.6,0.0,2,0,4,14
1428,2010-04-15,24.83,4,3,3,0.5,0.0,3,0,4,15
1428,2010-04-16,27.189999999999998,4,3,3,0.0,0.0,4,0,4,16
1428,2010-04-17,14.31,4,2,2,0.0,0.0,5,1,4,17
1428,2010-04-18,22.03,5,2,2,0.4,0.0,6,1,4,18
1428,2010-04-19,54.63,5,5,5,0.0,0.0,0,0,4,19
1428,2010-04-20,23.159999999999997,5,5,5,0.2,0.0,1,0,4,20
1428,2010-04-21,51.019999999999996,6,4,5,0.16666666666666666,0.0,2,0,4,21
1428,2010-04-22,13.01,4,3,3,0.0,0.0,3,0,4,22
1428,2010-04-23,17.08,2,1,2,1.0,0.0,4,0,4,23
1428,2010-04-24,17.549999999999997,2,1,2,1.0,0.0,5,1,4,24
1428,2010-04-25,6.99,2,2,2,0.0,0.0,6,1,4,25
1428,2010-04-26,31.18,5,3,4,0.4,0.0,0,0,4,26
1428,2010-04-27,51.510000000000005,6,2,3,0.3333333333333333,0.0,1,0,4,27
1428,2010-04-28,48.47,5,4,4,0.4,0.0,2,0,4,28
1428,2010-04-29,42.35,5,2,2,0.4,0.0,3,0,4,29
1428,2010-04-30,8.92,3,2,2,0.0,0.0,4,0,4,30
1428,2010-05-01,86.82,6,5,6,0.3333333333333333,0.0,5,1,5,1
1428,2010-05-02,16.7,5,3,3,0.2,0.0,6,1,5,2
1428,2010-05-03,8.35,2,2,2,0.5,0.0,0,0,5,3
1428,2010-05-04,9.09,3,2,2,0.3333333333333333,0.0,1,0,5,4
1428,2010-05-05,20.75,4,4,4,0.0,0.0,2,0,5,5
1428,2010-05-06,54.31,4,3,4,0.25,0.0,3,0,5,6
1428,2010-05-07,23.6,6,4,5,0.16666666666666666,0.0,4,0,5,7
1428,2010-05-09,22.53,2,1,2,0.5,0.0,6,1,5,9
1428,2010-05-10,35.879999999999995,7,3,4,0.2857142857142857,0.0,0,0,5,10
1428,2010-05-11,41.730000000000004,7,4,5,0.14285714285714285,0.0,1,0,5,11
1428,2010-05-12,4.79,2,2,2,0.0,0.0,2,0,5,12
1428,2010-05-13,30.8,4,2,3,0.25,0.0,3,0,5,13
1428,2010-05-14,6.12,1,1,1,1.0,0.0,4,0,5,14
1428,2010-05-15,11.13,3,2,2,0.3333333333333333,0.0,5,1,5,15
1428,2010-05-16,17.669999999999998,4,3,3,0.0,0.0,6,1,5,16
1428,2010-05-17,11.9,3,2,2,0.0,0.0,0,0,5,17
1428,2010-05-18,26.61,4,3,4,0.25,0.0,1,0,5,18
1428,2010-05-19,40.41,8,4,6,0.25,0.0,2,0,5,19
1428,2010-05-20,34.5,10,4,5,0.2,0.0,3,0,5,20
1428,2010-05-21,24.05,5,3,3,0.4,0.0,4,0,5,21
1428,2010-05-22,49.410000000000004,6,4,5,0.3333333333333333,0.0,5,1,5,22
1428,2010-05-23,47.02,8,4,6,0.125,0.0,6,1,5,23
1428,2010-05-24,18.47,4,3,3,0.25,0.0,0,0,5,24
1428,2010-05-25,83.63,7,5,6,0.0,0.0,1,0,5,25
1428,2010-05-26,4.87,2,1,2,0.0,0.0,2,0,5,26
1428,2010-05-27,27.369999999999997,4,3,4,0.5,0.0,3,0,5,27
1428,2010-05-28,24.909999999999997,5,2,3,0.2,0.0,4,0,5,28
1428,2010-05-29,10.44,2,2,2,0.5,0.0,5,1,5,29
1428,2010-05-30,14.649999999999999,2,1,1,0.0,0.0,6,1,5,30
1428,2010-05-31,13.709999999999999,5,3,4,0.0,0.0,0,0,5,31
1428,2010-06-01,36.58,2,2,2,0.5,0.0,1,0,6,1
1428,2010-06-02,62.730000000000004,7,3,4,0.42857142857142855,0.0,2,0,6,2
1428,2010-06-03,24.58,4,2,2,0.5,0.0,3,0,6,3
1428,2010-06-04,88.26,6,4,4,0.0,0.0,4,0,6,4
1428,2010-06-05,35.449999999999996,7,3,4,0.42857142857142855,0.0,5,1,6,5
1428,2010-06-06,7.2299999999999995,2,2,2,0.0,0.0,6,1,6,6
1428,2010-06-07,9.04,3,2,2,0.3333333333333333,0.0,0,0,6,7
1428,2010-06-08,37.69,5,3,3,0.2,0.0,1,0,6,8
1428,2010-06-09,134.07,8,6,7,0.125,0.0,2,0,6,9
1428,2010-06-10,17.81,4,4,4,0.25,0.0,3,0,6,10
1428,2010-06-11,22.310000000000002,5,4,4,0.0,0.0,4,0,6,11
1428,2010-06-12,5.61,3,2,2,0.0,0.0,5,1,6,12
1428,2010-06-13,22.759999999999998,4,3,3,0.5,0.0,6,1,6,13
1428,2010-06-14,22.31,5,2,4,0.2,0.0,0,0,6,14
1428,2010-06-15,59.58,7,2,3,0.0,0.0,1,0,6,15
1428,2010-06-16,27.68,6,4,6,0.16666666666666666,0.0,2,0,6,16
1428,2010-06-17,51.25,5,4,5,0.2,0.0,3,0,6,17
1428,2010-06-18,101.59,7,5,6,0.14285714285714285,0.0,4,0,6,18
1428,2010-06-19,44.4,2,2,2,0.0,0.0,5,1,6,19
1428,2010-06-20,22.29,3,3,3,0.0,0.0,6,1,6,20
1428,2010-06-21,30.77,6,4,5,0.16666666666666666,0.0,0,0,6,21
1428,2010-06-22,13.23,5,3,3,0.2,0.0,1,0,6,22
1428,2010-06-23,21.9,3,2,2,0.6666666666666666,0.0,2,0,6,23
1428,2010-06-24,23.64,5,3,4,0.2,0.0,3,0,6,24
1428,2010-06-25,30.650000000000002,4,2,3,0.25,0.0,4,0,6,25
1428,2010-06-26,20.82,3,2,2,0.6666666666666666,0.0,5,1,6,26
1428,2010-06-27,15.429999999999998,4,3,4,0.0,0.0,6,1,6,27
1428,2010-06-28,37.35999999999999,5,3,3,0.0,0.0,0,0,6,28
1428,2010-06-29,13.56,4,4,4,0.25,0.0,1,0,6,29
1428,2010-06-30,18.96,4,2,3,0.5,0.0,2,0,6,30
1428,2010-07-01,17.25,4,3,3,0.0,0.0,3,0,7,1
1428,2010-07-02,67.69,6,3,4,0.16666666666666666,0.0,4,0,7,2
1428,2010-07-03,52.019999999999996,4,3,4,0.25,0.0,5,1,7,3
1428,2010-07-04,24.28,5,4,4,0.2,0.0,6,1,7,4
1428,2010-07-05,12.51,4,3,3,0.25,0.0,0,0,7,5
1428,2010-07-06,13.41,4,2,2,0.25,0.0,1,0,7,6
1428,2010-07-07,40.71,5,2,3,0.2,0.0,2,0,7,7
1428,2010-07-08,10.36,2,2,2,0.5,0.0,3,0,7,8
1428,2010-07-09,44.330000000000005,7,3,4,0.14285714285714285,0.0,4,0,7,9
1428,2010-07-10,44.629999999999995,3,3,3,0.0,0.0,5,1,7,10
1428,2010-07-11,17.75,3,3,3,0.3333333333333333,0.0,6,1,7,11
1428,2010-07-12,56.67,8,3,4,0.375,0.0,0,0,7,12
1428,2010-07-13,38.440000000000005,7,3,4,0.42857142857142855,0.0,1,0,7,13
1428,2010-07-14,23.57,3,2,3,0.6666666666666666,0.0,2,0,7,14
1428,2010-07-15,27.65,5,2,3,0.4,0.0,3,0,7,15
1428,2010-07-16,11.129999999999999,3,3,3,0.0,0.0,4,0,7,16
1428,2010-07-17,50.56,4,3,3,0.0,0.0,5,1,7,17
1428,2010-07-18,26.879999999999995,4,3,3,0.0,0.0,6,1,7,18
1428,2010-07-19,21.24,4,4,4,0.0,0.0,0,0,7,19
1428,2010-07-20,27.619999999999997,5,3,3,0.4,0.0,1,0,7,20
1428,2010-07-21,6.37,1,1,1,0.0,0.0,2,0,7,21
1428,2010-07-22,82.23,6,6,6,0.16666666666666666,0.0,3,0,7,22
1428,2010-07-23,18.74,3,2,3,0.6666666666666666,0.0,4,0,7,23
1428,2010-07-24,27.64,4,2,4,0.5,0.0,5,1,7,24
1428,2010-07-25,10.53,1,1,1,0.0,0.0,6,1,7,25
1428,2010-07-26,65.88,6,4,5,0.16666666666666666,0.0,0,0,7,26
1428,2010-07-27,18.42,4,2,3,0.25,0.0,1,0,7,27
1428,2010-07-28,35.519999999999996,5,4,4,0.0,0.0,2,0,7,28
1428,2010-07-29,28.69,3,2,2,0.0,0.0,3,0,7,29
1428,2010-07-30,5.46,1,1,1,0.0,0.0,4,0,7,30
1428,2010-07-31,37.63999999999999,2,2,2,0.0,0.0,5,1,7,31
1428,2010-08-01,20.01,3,2,2,0.6666666666666666,0.0,6,1,8,1
1428,2010-08-02,26.32,2,2,2,0.0,0.0,0,0,8,2
1428,2010-08-03,4.7,1,1,1,0.0,0.0,1,0,8,3
1428,2010-08-04,44.39,5,3,4,0.4,0.0,2,0,8,4
1428,2010-08-05,41.19,7,4,4,0.2857142857142857,0.0,3,0,8,5
1428,2010-08-06,17.43,2,1,2,0.5,0.0,4,0,8,6
1428,2010-08-07,11.49,3,3,3,0.3333333333333333,0.0,5,1,8,7
1428,2010-08-08,47.93,5,3,3,0.2,0.0,6,1,8,8
1428,2010-08-09,10.19,2,2,2,0.5,0.0,0,0,8,9
1428,2010-08-10,13.49,4,3,3,0.25,0.0,1,0,8,10
1428,2010-08-11,50.17,3,3,3,0.3333333333333333,0.0,2,0,8,11
1428,2010-08-12,16.23,3,3,3,0.3333333333333333,0.0,3,0,8,12
1428,2010-08-13,16.36,3,2,3,0.6666666666666666,0.0,4,0,8,13
1428,2010-08-14,9.33,2,2,2,0.5,0.0,5,1,8,14
1428,2010-08-15,12.209999999999999,2,2,2,0.0,0.0,6,1,8,15
1428,2010-08-16,40.230000000000004,6,3,5,0.5,0.0,0,0,8,16
1428,2010-08-17,27.47,5,4,5,0.2,0.0,1,0,8,17
1428,2010-08-18,66.04,6,4,6,0.3333333333333333,0.0,2,0,8,18
1428,2010-08-19,65.58,5,5,5,0.0,0.0,3,0,8,19
1428,2010-08-20,57.85999999999999,9,4,5,0.1111111111111111,0.0,4,0,8,20
1428,2010-08-21,23.929999999999996,5,2,3,0.2,0.0,5,1,8,21
1428,2010-08-22,35.36,5,3,3,0.2,0.0,6,1,8,22
1428,2010-08-23,31.02000000000001,7,3,3,0.0,0.0,0,0,8,23
1428,2010-08-24,22.01,5,3,3,0.4,0.0,1,0,8,24
1428,2010-08-25,57.04,6,5,5,0.16666666666666666,0.0,2,0,8,25
1428,2010-08-26,63.050000000000004,4,3,3,0.5,0.0,3,0,8,26
1428,2010-08-27,13.6,2,2,2,0.5,0.0,4,0,8,27
1428,2010-08-28,11.309999999999999,3,2,2,0.0,0.0,5,1,8,28
1428,2010-08-29,9.690000000000001,4,2,2,0.25,0.0,6,1,8,29
1428,2010-08-30,31.76,7,4,4,0.0,0.0,0,0,8,30
1428,2010-08-31,38.69,6,2,3,0.3333333333333333,0.0,1,0,8,31
1428,2010-09-01,45.199999999999996,6,3,3,0.0,0.0,2,0,9,1
1428,2010-09-02,33.61,7,3,5,0.14285714285714285,0.0,3,0,9,2
1428,2010-09-03,24.09,4,3,3,0.0,0.0,4,0,9,3
1428,2010-09-04,16.490000000000002,2,1,1,0.0,0.0,5,1,9,4
1428,2010-09-05,14.639999999999999,3,3,3,0.0,0.0,6,1,9,5
1428,2010-09-06,8.75,2,2,2,0.0,0.0,0,0,9,6
1428,2010-09-07,67.75,5,4,5,0.4,0.0,1,0,9,7
1428,2010-09-08,29.9,6,4,4,0.0,0.0,2,0,9,8
1428,2010-09-09,104.82,6,4,6,0.3333333333333333,0.0,3,0,9,9
1428,2010-09-10,24.1,5,2,3,0.2,0.0,4,0,9,10
1428,2010-09-11,64.71,7,4,5,0.14285714285714285,0.0,5,1,9,11
1428,2010-09-12,56.42,5,5,5,0.2,0.0,6,1,9,12
1428,2010-09-13,36.43,3,3,3,0.3333333333333333,0.0,0,0,9,13
1428,2010-09-14,24.549999999999997,5,3,3,0.0,0.0,1,0,9,14
1428,2010-09-15,32.09,6,4,5,0.16666666666666666,0.0,2,0,9,15
1428,2010-09-16,16.21,4,3,4,0.0,0.0,3,0,9,16
1428,2010-09-17,33.379999999999995,6,3,3,0.0,0.0,4,0,9,17
1428,2010-09-18,15.89,3,3,3,0.3333333333333333,0.0,5,1,9,18
1428,2010-09-19,8.99,3,3,3,0.0,0.0,6,1,9,19
1428,2010-09-20,4.74,2,2,2,0.0,0.0,0,0,9,20
1428,2010-09-21,20.16,4,3,3,0.0,0.0,1,0,9,21
1428,2010-09-22,39.57,6,3,5,0.3333333333333333,0.0,2,0,9,22
1428,2010-09-23,18.529999999999998,6,4,4,0.16666666666666666,0.0,3,0,9,23
1428,2010-09-24,29.859999999999996,5,2,3,0.0,0.0,4,0,9,24
1428,2010-09-25,14.309999999999999,2,2,2,0.5,0.0,5,1,9,25
1428,2010-09-26,20.02,4,3,4,0.25,0.0,6,1,9,26
1428,2010-09-27,10.73,1,1,1,0.0,0.0,0,0,9,27
1428,2010-09-28,3.56,2,1,1,0.0,0.0,1,0,9,28
1428,2010-09-29,35.25,4,2,3,0.5,0.0,2,0,9,29
1428,2010-09-30,8.95,2,2,2,0.5,0.0,3,0,9,30
1428,2010-10-01,29.75,4,3,3,0.5,0.0,4,0,10,1
1428,2010-10-02,11.39,3,2,2,0.3333333333333333,0.0,5,1,10,2
1428,2010-10-03,18.52,4,3,4,0.5,0.0,6,1,10,3
1428,2010-10-04,8.54,1,1,1,1.0,0.0,0,0,10,4
1428,2010-10-05,26.97,4,3,3,0.5,0.0,1,0,10,5
1428,2010-10-06,24.13,4,3,4,0.25,0.0,2,0,10,6
1428,2010-10-07,39.66,5,4,4,0.4,0.0,3,0,10,7
1428,2010-10-08,2.67,2,1,1,0.0,0.0,4,0,10,8
1428,2010-10-09,10.66,4,2,2,0.25,0.0,5,1,10,9
1428,2010-10-10,31.15,4,2,3,0.25,0.0,6,1,10,10
1428,2010-10-11,26.91,5,3,3,0.4,0.0,0,0,10,11
1428,2010-10-12,37.19,9,4,6,0.2222222222222222,0.0,1,0,10,12
1428,2010-10-13,43.17,6,4,4,0.16666666666666666,0.0,2,0,10,13
1428,2010-10-14,18.169999999999998,4,4,4,0.25,0.0,3,0,10,14
1428,2010-10-15,67.00999999999999,3,3,3,0.3333333333333333,0.0,4,0,10,15
1428,2010-10-16,21.39,2,1,2,0.5,0.0,5,1,10,16
1428,2010-10-17,27.66,5,3,3,0.0,0.0,6,1,10,17
1428,2010-10-18,35.120000000000005,4,2,2,0.0,0.0,0,0,10,18
1428,2010-10-19,27.43,5,3,4,0.2,0.0,1,0,10,19
1428,2010-10-20,34.52,5,3,5,0.4,0.0,2,0,10,20
1428,2010-10-21,112.96,8,6,6,0.125,0.0,3,0,10,21
1428,2010-10-22,61.75,5,4,5,0.2,0.0,4,0,10,22
1428,2010-10-23,11.790000000000001,3,2,2,0.0,0.0,5,1,10,23
1428,2010-10-24,26.85,5,3,4,0.4,0.0,6,1,10,24
1428,2010-10-25,37.22,6,4,4,0.0,0.0,0,0,10,25
1428,2010-10-26,6.470000000000001,3,2,2,0.0,0.0,1,0,10,26
1428,2010-10-27,25.6,6,4,5,0.0,0.0,2,0,10,27
1428,2010-10-28,13.59,4,2,2,0.25,0.0,3,0,10,28
1428,2010-10-29,8.47,1,1,1,0.0,0.0,4,0,10,29
1428,2010-10-30,43.56,5,3,3,0.0,0.0,5,1,10,30
1428,2010-10-31,14.05,3,3,3,0.3333333333333333,0.0,6,1,10,31
1428,2010-11-01,45.09,5,4,4,0.0,0.0,0,0,11,1
1428,2010-11-02,75.48,6,4,4,0.0,0.0,1,0,11,2
1428,2010-11-03,59.99,7,3,5,0.42857142857142855,0.0,2,0,11,3
1428,2010-11-04,8.1,3,2,2,0.0,0.0,3,0,11,4
1428,2010-11-05,19.71,4,2,3,0.25,0.0,4,0,11,5
1428,2010-11-06,36.3,3,2,2,0.6666666666666666,0.0,5,1,11,6
1428,2010-11-07,38.24,8,4,5,0.125,0.0,6,1,11,7
1428,2010-11-08,36.17,6,5,5,0.0,0.0,0,0,11,8
1428,2010-11-09,12.7,3,3,3,0.3333333333333333,0.0,1,0,11,9
1428,2010-11-10,7.2,3,2,2,0.0,0.0,2,0,11,10
1428,2010-11-11,45.44,5,4,4,0.0,0.0,3,0,11,11
1428,2010-11-12,9.68,2,2,2,0.5,0.0,4,0,11,12
1428,2010-11-13,77.68,3,3,3,0.3333333333333333,0.0,5,1,11,13
1428,2010-11-14,40.43,5,4,5,0.2,0.0,6,1,11,14
1428,2010-11-15,5.949999999999999,2,2,2,0.0,0.0,0,0,11,15
1428,2010-11-16,20.66,4,4,4,0.25,0.0,1,0,11,16
1428,2010-11-17,52.46,6,4,5,0.3333333333333333,0.0,2,0,11,17
1428,2010-11-18,44.48,4,3,3,0.0,0.0,3,0,11,18
1428,2010-11-20,77.07,7,4,5,0.0,0.0,5,1,11,20
1428,2010-11-21,48.56999999999999,4,4,4,0.25,0.0,6,1,11,21
1428,2010-11-22,33.08,6,3,5,0.3333333333333333,0.0,0,0,11,22
1428,2010-11-23,12.64,3,2,2,0.3333333333333333,0.0,1,0,11,23
1428,2010-11-24,38.46,4,2,3,0.25,0.0,2,0,11,24
1428,2010-11-25,11.23,3,2,2,0.3333333333333333,0.0,3,0,11,25
1428,2010-11-26,11.53,2,2,2,0.0,0.0,4,0,11,26
1428,2010-11-27,16.29,3,2,2,0.6666666666666666,0.0,5,1,11,27
1428,2010-11-28,17.06,4,3,3,0.0,0.0,6,1,11,28
1428,2010-11-29,7.49,2,2,2,0.0,0.0,0,0,11,29
1428,2010-11-30,6.87,3,2,2,0.0,0.0,1,0,11,30
1428,2010-12-01,63.769999999999996,5,3,4,0.2,0.0,2,0,12,1
1428,2010-12-02,38.94,7,4,6,0.2857142857142857,0.0,3,0,12,2
1428,2010-12-03,22.14,4,2,2,0.5,0.0,4,0,12,3
1428,2010-12-04,39.35,3,2,3,0.0,0.0,5,1,12,4
1428,2010-12-05,31.150000000000002,5,1,2,0.0,0.0,6,1,12,5
1428,2010-12-06,11.62,3,3,3,0.0,0.0,0,0,12,6
1428,2010-12-07,37.53,6,3,4,0.5,0.0,1,0,12,7
1428,2010-12-08,87.17,9,5,6,0.1111111111111111,0.0,2,0,12,8
1428,2010-12-09,49.09,5,4,5,0.2,0.0,3,0,12,9
1428,2010-12-10,40.84,4,3,3,0.0,0.0,4,0,12,10
1428,2010-12-11,15.02,3,3,3,0.3333333333333333,0.0,5,1,12,11
1428,2010-12-12,65.07,8,5,5,0.0,0.0,6,1,12,12
1428,2010-12-13,41.56,8,4,4,0.125,0.0,0,0,12,13
1428,2010-12-14,22.299999999999997,3,2,3,0.6666666666666666,0.0,1,0,12,14
1428,2010-12-15,3.68,2,2,2,0.0,0.0,2,0,12,15
1428,2010-12-16,24.259999999999998,4,2,3,0.25,0.0,3,0,12,16
1428,2010-12-17,46.510000000000005,4,3,4,0.25,0.0,4,0,12,17
1428,2010-12-18,36.03,2,2,2,0.0,0.0,5,1,12,18
1428,2010-12-19,37.58,3,3,3,0.0,0.0,6,1,12,19
1428,2010-12-20,15.39,3,3,3,0.3333333333333333,0.0,0,0,12,20
1428,2010-12-21,49.9,5,4,4,0.2,0.0,1,0,12,21
1428,2010-12-22,9.51,3,3,3,0.0,0.0,2,0,12,22
1428,2010-12-23,26.630000000000003,6,4,5,0.16666666666666666,0.0,3,0,12,23
1428,2010-12-24,22.7,4,2,3,0.25,0.0,4,0,12,24
1428,2010-12-25,37.01,7,5,6,0.14285714285714285,0.0,5,1,12,25
1428,2010-12-26,28.240000000000002,5,3,3,0.4,0.0,6,1,12,26
1428,2010-12-27,33.47,8,3,4,0.125,0.0,0,0,12,27
1428,2010-12-28,29.400000000000002,5,3,4,0.2,0.0,1,0,12,28
1428,2010-12-29,13.899999999999999,3,3,3,0.0,0.0,2,0,12,29
1428,2010-12-30,49.69,5,4,4,0.0,0.0,3,0,12,30
1428,2010-12-31,12.33,1,1,1,0.0,0.0,4,0,12,31
1428,2011-01-01,53.41,5,4,4,0.0,0.0,5,1,1,1
